ms	datetime	channel	type	magnitude	minute_total	baseline	organic_n
1547585303000	2019-01-15 20:48:23 UTC	pdp	minor	99	99	1.9	60
1547619052000	2019-01-16 06:10:52 UTC	ts	minor	67	67	1.0	60
1547665339000	2019-01-16 19:02:19 UTC	pdp	audit	1770	1770	1.0	60
1547665399000	2019-01-16 19:03:19 UTC	ts	audit	5720	5720	1.4	60
1547670231000	2019-01-16 20:23:51 UTC	pdp	audit	659	659	1.5	60
1547670255000	2019-01-16 20:24:15 UTC	ts	audit	2138	2138	0.7	60
1547691616000	2019-01-17 02:20:16 UTC	pdp	minor	-56	-56	1.5	60
1547710097000	2019-01-17 07:28:17 UTC	ts	minor	92	92	0.7	60
1547712094000	2019-01-17 08:01:34 UTC	ts	minor	69	69	0.9	60
1547714456000	2019-01-17 08:40:56 UTC	ts	minor	89	89	2.2	60
1547717520000	2019-01-17 09:32:00 UTC	ts	minor	60	60	0.6	60
1547719785000	2019-01-17 10:09:45 UTC	ts	minor	77	77	1.0	60
1547721654000	2019-01-17 10:40:54 UTC	ts	minor	100	100	1.0	60
1547724839000	2019-01-17 11:33:59 UTC	ts	minor	63	63	1.3	60
1547725680000	2019-01-17 11:48:00 UTC	ts	minor	51	51	1.6	60
1547725798000	2019-01-17 11:49:58 UTC	ts	minor	71	71	1.1	60
1547728056000	2019-01-17 12:27:36 UTC	ts	minor	69	69	1.1	60
1547734668000	2019-01-17 14:17:48 UTC	ts	minor	59	59	1.9	60
1547737386000	2019-01-17 15:03:06 UTC	ts	minor	74	74	1.7	60
1547750718000	2019-01-17 18:45:18 UTC	pdp	audit	-1141	-1141	1.1	60
1547750839000	2019-01-17 18:47:19 UTC	ts	audit	4408	4408	1.5	60
1547810236000	2019-01-18 11:17:16 UTC	ts	minor	-105	-52	2.1	60
1547810246000	2019-01-18 11:17:26 UTC	ts	minor	53	-52	2.2	59
1547838097000	2019-01-18 19:01:37 UTC	pdp	audit	-1451	-1451	0.8	60
1547838253000	2019-01-18 19:04:13 UTC	ts	audit	5443	5545	1.2	60
1547838254000	2019-01-18 19:04:14 UTC	ts	audit	102	5545	1.2	59
1547876389000	2019-01-19 05:39:49 UTC	ts	minor	82	82	2.1	60
1547885223000	2019-01-19 08:07:03 UTC	ts	minor	58	58	1.4	60
1547893819000	2019-01-19 10:30:19 UTC	ts	minor	63	63	1.6	60
1547894454000	2019-01-19 10:40:54 UTC	ts	minor	57	57	1.5	60
1547896636000	2019-01-19 11:17:16 UTC	ts	minor	-57	-57	2.1	60
1547898474000	2019-01-19 11:47:54 UTC	pdp	minor	-52	-52	1.6	60
1547915644000	2019-01-19 16:34:04 UTC	ts	minor	57	57	2.2	60
1547924314000	2019-01-19 18:58:34 UTC	pdp	audit	-604	-604	1.6	60
1547924319000	2019-01-19 18:58:39 UTC	ts	audit	5912	5912	1.4	60
1547931372000	2019-01-19 20:56:12 UTC	pdp	minor	79	79	3.6	60
1547963763000	2019-01-20 05:56:03 UTC	ts	minor	75	75	2.7	60
1548010090000	2019-01-20 18:48:10 UTC	pdp	audit	-3909	-3909	5.9	60
1548010144000	2019-01-20 18:49:04 UTC	ts	audit	8763	8763	1.4	60
1548014636000	2019-01-20 20:03:56 UTC	pdp	minor	61	61	2.6	60
1548063865000	2019-01-21 09:44:25 UTC	ts	minor	63	63	1.7	60
1548070802000	2019-01-21 11:40:02 UTC	ts	minor	77	77	1.6	60
1548081338000	2019-01-21 14:35:38 UTC	ts	minor	72	72	2.0	60
1548081749000	2019-01-21 14:42:29 UTC	ts	minor	74	74	2.0	60
1548082462000	2019-01-21 14:54:22 UTC	ts	minor	83	83	1.9	60
1548097446000	2019-01-21 19:04:06 UTC	ts	audit	6736	6736	1.3	60
1548097519000	2019-01-21 19:05:19 UTC	pdp	audit	2657	2657	3.4	60
1548149554000	2019-01-22 09:32:34 UTC	ts	minor	55	55	2.2	60
1548159219000	2019-01-22 12:13:39 UTC	ts	minor	167	167	0.6	60
1548167027000	2019-01-22 14:23:47 UTC	ts	minor	63	63	2.5	60
1548179794000	2019-01-22 17:56:34 UTC	ts	minor	66	66	0.7	60
1548183227000	2019-01-22 18:53:47 UTC	pdp	audit	5165	5165	2.3	60
1548183392000	2019-01-22 18:56:32 UTC	ts	audit	7087	7087	1.4	60
1548197223000	2019-01-22 22:47:03 UTC	pdp	minor	123	123	4.5	60
1548199629000	2019-01-22 23:27:09 UTC	pdp	minor	-67	-67	3.1	60
1548210405000	2019-01-23 02:26:45 UTC	pdp	minor	106	217	2.6	60
1548210405000	2019-01-23 02:26:45 UTC	ts	minor	53	53	1.2	60
1548210413000	2019-01-23 02:26:53 UTC	pdp	minor	111	217	2.7	59
1548219428000	2019-01-23 04:57:08 UTC	pdp	minor	76	76	1.5	60
1548238777000	2019-01-23 10:19:37 UTC	pdp	minor	52	52	0.9	60
1548242211000	2019-01-23 11:16:51 UTC	ts	minor	69	69	1.4	60
1548247790000	2019-01-23 12:49:50 UTC	pdp	minor	64	139	2.9	60
1548247793000	2019-01-23 12:49:53 UTC	pdp	minor	75	139	2.6	59
1548253204000	2019-01-23 14:20:04 UTC	ts	minor	-63	20	3.0	60
1548253231000	2019-01-23 14:20:31 UTC	ts	minor	83	20	2.3	59
1548261100000	2019-01-23 16:31:40 UTC	pdp	minor	115	115	1.1	60
1548269228000	2019-01-23 18:47:08 UTC	pdp	minor	119	119	2.4	60
1548269228000	2019-01-23 18:47:08 UTC	ts	minor	88	88	1.1	60
1548270100000	2019-01-23 19:01:40 UTC	pdp	audit	4689	4841	2.5	60
1548270101000	2019-01-23 19:01:41 UTC	pdp	audit	152	4841	2.6	59
1548270610000	2019-01-23 19:10:10 UTC	ts	audit	4548	4817	1.0	60
1548270611000	2019-01-23 19:10:11 UTC	ts	audit	269	4817	1.0	59
1548271185000	2019-01-23 19:19:45 UTC	pdp	minor	76	76	1.4	60
1548273348000	2019-01-23 19:55:48 UTC	pdp	minor	67	67	1.7	60
1548273426000	2019-01-23 19:57:06 UTC	pdp	minor	107	107	1.3	60
1548273752000	2019-01-23 20:02:32 UTC	ts	minor	-182	-182	4.0	60
1548275947000	2019-01-23 20:39:07 UTC	pdp	minor	57	57	2.6	60
1548278683000	2019-01-23 21:24:43 UTC	pdp	minor	88	88	2.5	60
1548282574000	2019-01-23 22:29:34 UTC	ts	minor	-96	-96	2.2	60
1548323635000	2019-01-24 09:53:55 UTC	pdp	minor	55	55	1.5	60
1548332041000	2019-01-24 12:14:01 UTC	pdp	minor	63	63	0.9	60
1548334275000	2019-01-24 12:51:15 UTC	pdp	minor	85	85	1.0	60
1548335615000	2019-01-24 13:13:35 UTC	ts	minor	56	56	1.2	60
1548335649000	2019-01-24 13:14:09 UTC	pdp	minor	65	65	1.2	60
1548338141000	2019-01-24 13:55:41 UTC	pdp	minor	79	79	0.8	60
1548338333000	2019-01-24 13:58:53 UTC	pdp	minor	63	63	1.6	60
1548338386000	2019-01-24 13:59:46 UTC	ts	minor	67	67	1.8	60
1548340820000	2019-01-24 14:40:20 UTC	ts	minor	51	51	1.9	60
1548341638000	2019-01-24 14:53:58 UTC	ts	minor	60	60	2.4	60
1548344048000	2019-01-24 15:34:08 UTC	pdp	minor	80	80	1.6	60
1548346247000	2019-01-24 16:10:47 UTC	pdp	minor	83	83	1.6	60
1548349478000	2019-01-24 17:04:38 UTC	pdp	minor	60	60	2.6	60
1548355645000	2019-01-24 18:47:25 UTC	ts	minor	73	73	0.6	60
1548359307000	2019-01-24 19:48:27 UTC	pdp	audit	4765	4765	1.7	60
1548359407000	2019-01-24 19:50:07 UTC	ts	audit	8410	8410	1.1	60
1548360889000	2019-01-24 20:14:49 UTC	pdp	minor	57	57	1.5	60
1548370321000	2019-01-24 22:52:01 UTC	pdp	minor	73	73	1.8	60
1548379166000	2019-01-25 01:19:26 UTC	pdp	minor	59	59	2.1	60
1548412128000	2019-01-25 10:28:48 UTC	ts	minor	56	56	1.7	60
1548412613000	2019-01-25 10:36:53 UTC	ts	minor	53	53	1.6	60
1548423237000	2019-01-25 13:33:57 UTC	ts	minor	64	64	1.8	60
1548431809000	2019-01-25 15:56:49 UTC	ts	minor	76	76	2.1	60
1548432365000	2019-01-25 16:06:05 UTC	ts	minor	56	56	1.4	60
1548436365000	2019-01-25 17:12:45 UTC	pdp	minor	59	59	1.1	60
1548446494000	2019-01-25 20:01:34 UTC	ts	audit	5993	5993	0.7	60
1548447070000	2019-01-25 20:11:10 UTC	pdp	audit	-1552	-1552	2.1	60
1548458736000	2019-01-25 23:25:36 UTC	pdp	minor	55	55	1.6	60
1548484931000	2019-01-26 06:42:11 UTC	pdp	minor	81	81	1.0	60
1548484931000	2019-01-26 06:42:11 UTC	ts	minor	167	167	2.9	60
1548487278000	2019-01-26 07:21:18 UTC	pdp	minor	66	66	0.8	60
1548487278000	2019-01-26 07:21:18 UTC	ts	minor	142	142	2.3	60
1548487841000	2019-01-26 07:30:41 UTC	ts	minor	86	86	2.3	60
1548490926000	2019-01-26 08:22:06 UTC	pdp	minor	60	60	1.2	60
1548490926000	2019-01-26 08:22:06 UTC	ts	minor	103	103	2.9	60
1548515052000	2019-01-26 15:04:12 UTC	ts	minor	65	65	2.2	60
1548534294000	2019-01-26 20:24:54 UTC	ts	audit	6997	6997	0.9	60
1548534516000	2019-01-26 20:28:36 UTC	pdp	minor	103	103	1.9	60
1548609154000	2019-01-27 17:12:34 UTC	pdp	minor	304	304	1.8	60
1548612492000	2019-01-27 18:08:12 UTC	pdp	minor	53	53	1.0	60
1548621465000	2019-01-27 20:37:45 UTC	pdp	audit	1146	1146	1.6	60
1548621785000	2019-01-27 20:43:05 UTC	ts	audit	5885	6064	0.8	60
1548621786000	2019-01-27 20:43:06 UTC	ts	audit	179	6064	0.8	59
1548674002000	2019-01-28 11:13:22 UTC	ts	minor	54	54	1.1	60
1548706689000	2019-01-28 20:18:09 UTC	pdp	audit	1849	1849	1.1	60
1548706691000	2019-01-28 20:18:11 UTC	ts	audit	5489	5489	0.6	60
1548761152000	2019-01-29 11:25:52 UTC	ts	minor	67	67	2.5	60
1548778485000	2019-01-29 16:14:45 UTC	ts	minor	87	87	0.9	60
1548793310000	2019-01-29 20:21:50 UTC	pdp	audit	-924	-924	2.0	60
1548793517000	2019-01-29 20:25:17 UTC	ts	audit	5288	5447	0.5	60
1548793518000	2019-01-29 20:25:18 UTC	ts	audit	159	5447	0.5	59
1548854713000	2019-01-30 13:25:13 UTC	pdp	minor	80	80	1.0	60
1548879020000	2019-01-30 20:10:20 UTC	pdp	audit	-762	-843	0.1	60
1548879026000	2019-01-30 20:10:26 UTC	pdp	audit	-81	-843	0.0	59
1548879130000	2019-01-30 20:12:10 UTC	ts	audit	4270	4270	0.8	60
1548966199000	2019-01-31 20:23:19 UTC	pdp	audit	-1152	-1152	1.4	60
1548966898000	2019-01-31 20:34:58 UTC	ts	audit	3696	3696	0.6	60
1549051287000	2019-02-01 20:01:27 UTC	ts	audit	5620	5620	1.2	60
1549051320000	2019-02-01 20:02:00 UTC	pdp	audit	-1124	-1124	1.3	60
1549101406000	2019-02-02 09:56:46 UTC	ts	minor	53	53	1.9	60
1549112877000	2019-02-02 13:07:57 UTC	ts	minor	63	63	1.7	60
1549117490000	2019-02-02 14:24:50 UTC	ts	minor	67	67	1.8	60
1549121159000	2019-02-02 15:25:59 UTC	ts	minor	73	73	1.6	60
1549136999000	2019-02-02 19:49:59 UTC	ts	audit	5436	5436	1.0	60
1549137182000	2019-02-02 19:53:02 UTC	pdp	audit	-2853	-2853	1.9	60
1549142057000	2019-02-02 21:14:17 UTC	pdp	minor	66	66	1.1	60
1549167227000	2019-02-03 04:13:47 UTC	ts	minor	78	78	3.6	60
1549167228000	2019-02-03 04:13:48 UTC	pdp	minor	71	71	2.6	60
1549178742000	2019-02-03 07:25:42 UTC	ts	minor	54	54	1.9	60
1549195622000	2019-02-03 12:07:02 UTC	ts	minor	61	61	2.1	60
1549196531000	2019-02-03 12:22:11 UTC	ts	minor	64	64	2.0	60
1549199448000	2019-02-03 13:10:48 UTC	ts	minor	59	59	2.8	60
1549202549000	2019-02-03 14:02:29 UTC	ts	minor	100	100	1.7	60
1549205652000	2019-02-03 14:54:12 UTC	ts	minor	68	68	2.9	60
1549207386000	2019-02-03 15:23:06 UTC	ts	minor	76	76	3.1	60
1549212613000	2019-02-03 16:50:13 UTC	pdp	minor	119	119	5.5	60
1549212724000	2019-02-03 16:52:04 UTC	ts	minor	85	85	3.0	60
1549216367000	2019-02-03 17:52:47 UTC	ts	minor	73	73	2.9	60
1549221298000	2019-02-03 19:14:58 UTC	pdp	minor	128	128	2.1	60
1549221343000	2019-02-03 19:15:43 UTC	pdp	minor	-66	-66	3.2	59
1549221495000	2019-02-03 19:18:15 UTC	pdp	minor	-55	-55	1.2	60
1549221557000	2019-02-03 19:19:17 UTC	pdp	minor	-89	-89	2.6	60
1549223742000	2019-02-03 19:55:42 UTC	pdp	minor	81	81	3.6	60
1549224057000	2019-02-03 20:00:57 UTC	pdp	minor	71	71	3.3	60
1549225052000	2019-02-03 20:17:32 UTC	pdp	minor	82	82	3.3	60
1549225816000	2019-02-03 20:30:16 UTC	pdp	audit	-1825	-1911	4.1	60
1549225817000	2019-02-03 20:30:17 UTC	pdp	audit	-86	-1911	4.1	59
1549225915000	2019-02-03 20:31:55 UTC	ts	audit	9273	9273	0.9	60
1549226532000	2019-02-03 20:42:12 UTC	pdp	minor	94	173	2.5	60
1549226562000	2019-02-03 20:42:42 UTC	pdp	minor	79	173	1.3	59
1549230052000	2019-02-03 21:40:52 UTC	pdp	minor	51	51	1.9	60
1549248718000	2019-02-04 02:51:58 UTC	pdp	minor	81	81	3.0	60
1549248755000	2019-02-04 02:52:35 UTC	pdp	minor	116	224	3.5	59
1549248755000	2019-02-04 02:52:35 UTC	ts	minor	101	196	2.8	60
1549248757000	2019-02-04 02:52:37 UTC	pdp	minor	108	224	3.4	58
1549248757000	2019-02-04 02:52:37 UTC	ts	minor	95	196	3.0	59
1549255833000	2019-02-04 04:50:33 UTC	pdp	minor	59	59	1.6	60
1549280078000	2019-02-04 11:34:38 UTC	pdp	minor	-61	-229	-1.5	60
1549280087000	2019-02-04 11:34:47 UTC	pdp	minor	-59	-229	-2.5	59
1549280094000	2019-02-04 11:34:54 UTC	pdp	minor	-109	-229	-2.6	58
1549291664000	2019-02-04 14:47:44 UTC	ts	minor	56	56	2.4	60
1549291815000	2019-02-04 14:50:15 UTC	pdp	minor	64	64	1.4	60
1549298728000	2019-02-04 16:45:28 UTC	pdp	minor	61	61	1.5	60
1549312810000	2019-02-04 20:40:10 UTC	pdp	minor	61	61	1.4	60
1549313120000	2019-02-04 20:45:20 UTC	pdp	audit	5833	6121	2.5	60
1549313121000	2019-02-04 20:45:21 UTC	pdp	audit	288	6121	2.5	59
1549315056000	2019-02-04 21:17:36 UTC	ts	audit	7186	7186	0.7	60
1549321497000	2019-02-04 23:04:57 UTC	pdp	minor	73	73	2.7	60
1549322993000	2019-02-04 23:29:53 UTC	pdp	minor	79	79	3.4	60
1549326453000	2019-02-05 00:27:33 UTC	pdp	minor	56	56	2.5	60
1549327288000	2019-02-05 00:41:28 UTC	pdp	minor	52	52	1.9	60
1549329179000	2019-02-05 01:12:59 UTC	pdp	minor	51	51	2.3	60
1549329858000	2019-02-05 01:24:18 UTC	pdp	minor	81	81	1.5	60
1549331378000	2019-02-05 01:49:38 UTC	pdp	minor	89	89	1.4	60
1549335195000	2019-02-05 02:53:15 UTC	pdp	minor	55	55	2.0	60
1549340612000	2019-02-05 04:23:32 UTC	pdp	minor	57	57	1.0	60
1549372029000	2019-02-05 13:07:09 UTC	ts	minor	66	66	-0.2	60
1549375886000	2019-02-05 14:11:26 UTC	pdp	minor	57	57	1.0	60
1549379828000	2019-02-05 15:17:08 UTC	ts	minor	52	52	2.5	60
1549387323000	2019-02-05 17:22:03 UTC	pdp	minor	51	51	2.1	60
1549389243000	2019-02-05 17:54:03 UTC	pdp	minor	64	64	1.9	60
1549397889000	2019-02-05 20:18:09 UTC	pdp	audit	3763	3763	2.5	60
1549398050000	2019-02-05 20:20:50 UTC	ts	audit	11961	11961	0.5	60
1549402131000	2019-02-05 21:28:51 UTC	pdp	minor	53	53	1.6	60
1549402650000	2019-02-05 21:37:30 UTC	pdp	minor	80	80	1.2	60
1549429465000	2019-02-06 05:04:25 UTC	ts	minor	61	61	0.8	60
1549455598000	2019-02-06 12:19:58 UTC	ts	minor	58	58	1.7	60
1549460246000	2019-02-06 13:37:26 UTC	ts	minor	84	84	1.4	60
1549464134000	2019-02-06 14:42:14 UTC	ts	minor	63	63	2.2	60
1549468812000	2019-02-06 16:00:12 UTC	ts	minor	101	101	1.4	60
1549472719000	2019-02-06 17:05:19 UTC	ts	minor	88	88	1.4	60
1549476014000	2019-02-06 18:00:14 UTC	pdp	minor	61	61	1.4	60
1549484679000	2019-02-06 20:24:39 UTC	pdp	audit	-3963	-3963	2.8	60
1549484878000	2019-02-06 20:27:58 UTC	ts	audit	6446	6738	0.7	60
1549484879000	2019-02-06 20:27:59 UTC	ts	audit	292	6738	0.7	59
1549485227000	2019-02-06 20:33:47 UTC	pdp	minor	82	82	0.9	60
1549496492000	2019-02-06 23:41:32 UTC	pdp	minor	53	53	1.8	60
1549510469000	2019-02-07 03:34:29 UTC	pdp	minor	56	56	1.9	60
1549511607000	2019-02-07 03:53:27 UTC	ts	minor	53	53	1.3	60
1549517541000	2019-02-07 05:32:21 UTC	ts	minor	62	62	1.0	60
1549532493000	2019-02-07 09:41:33 UTC	ts	minor	66	66	1.8	60
1549546598000	2019-02-07 13:36:38 UTC	pdp	minor	62	62	0.6	60
1549550189000	2019-02-07 14:36:29 UTC	pdp	minor	68	68	0.3	60
1549569734000	2019-02-07 20:02:14 UTC	pdp	audit	2793	2793	1.5	60
1549570265000	2019-02-07 20:11:05 UTC	ts	audit	7593	7593	1.0	60
1549577240000	2019-02-07 22:07:20 UTC	pdp	minor	62	62	0.8	60
1549654777000	2019-02-08 19:39:37 UTC	pdp	minor	-105	-105	1.7	60
1549654809000	2019-02-08 19:40:09 UTC	ts	audit	8097	8097	0.9	60
1549655097000	2019-02-08 19:44:57 UTC	pdp	minor	58	58	1.4	60
1549696645000	2019-02-09 07:17:25 UTC	ts	minor	55	55	0.9	60
1549713075000	2019-02-09 11:51:15 UTC	ts	minor	-70	-161	-3.5	60
1549713079000	2019-02-09 11:51:19 UTC	ts	minor	120	-161	-3.3	59
1549713081000	2019-02-09 11:51:21 UTC	ts	minor	-70	-161	-3.3	58
1549713082000	2019-02-09 11:51:22 UTC	ts	minor	-71	-161	-3.4	57
1549713083000	2019-02-09 11:51:23 UTC	pdp	minor	-156	-156	-0.6	60
1549713083000	2019-02-09 11:51:23 UTC	ts	minor	-70	-161	-3.3	56
1549721303000	2019-02-09 14:08:23 UTC	ts	minor	57	57	2.5	60
1549722443000	2019-02-09 14:27:23 UTC	ts	minor	62	62	2.2	60
1549723771000	2019-02-09 14:49:31 UTC	ts	minor	51	51	2.1	60
1549727655000	2019-02-09 15:54:15 UTC	pdp	minor	58	58	1.6	60
1549730857000	2019-02-09 16:47:37 UTC	pdp	minor	55	55	2.3	60
1549731717000	2019-02-09 17:01:57 UTC	pdp	minor	-67	-67	2.9	60
1549742007000	2019-02-09 19:53:27 UTC	pdp	audit	-3516	-3516	2.5	60
1549742008000	2019-02-09 19:53:28 UTC	ts	audit	6421	6421	0.9	60
1549800550000	2019-02-10 12:09:10 UTC	pdp	minor	95	95	0.6	60
1549811495000	2019-02-10 15:11:35 UTC	pdp	minor	83	83	1.8	60
1549812098000	2019-02-10 15:21:38 UTC	pdp	minor	65	65	2.1	60
1549813514000	2019-02-10 15:45:14 UTC	pdp	minor	71	71	2.1	60
1549814241000	2019-02-10 15:57:21 UTC	pdp	minor	88	88	2.3	60
1549816154000	2019-02-10 16:29:14 UTC	pdp	minor	145	145	4.2	60
1549816223000	2019-02-10 16:30:23 UTC	ts	minor	63	63	2.6	60
1549817909000	2019-02-10 16:58:29 UTC	ts	minor	52	52	2.0	60
1549819753000	2019-02-10 17:29:13 UTC	ts	minor	56	56	1.6	60
1549820410000	2019-02-10 17:40:10 UTC	pdp	minor	94	94	4.2	60
1549821979000	2019-02-10 18:06:19 UTC	pdp	minor	67	67	3.3	60
1549822647000	2019-02-10 18:17:27 UTC	pdp	minor	102	102	3.6	60
1549823767000	2019-02-10 18:36:07 UTC	pdp	minor	56	56	2.5	60
1549824248000	2019-02-10 18:44:08 UTC	pdp	minor	66	66	2.1	60
1549826338000	2019-02-10 19:18:58 UTC	pdp	minor	-52	-52	0.0	60
1549827816000	2019-02-10 19:43:36 UTC	pdp	audit	5932	5932	3.2	60
1549827823000	2019-02-10 19:43:43 UTC	ts	audit	9934	9934	1.1	60
1549834099000	2019-02-10 21:28:19 UTC	pdp	minor	-82	-82	1.7	60
1549843113000	2019-02-10 23:58:33 UTC	pdp	minor	69	69	1.5	60
1549851340000	2019-02-11 02:15:40 UTC	pdp	minor	211	211	2.3	60
1549851340000	2019-02-11 02:15:40 UTC	ts	minor	169	169	1.4	60
1549852041000	2019-02-11 02:27:21 UTC	ts	minor	-53	-53	1.4	60
1549893179000	2019-02-11 13:52:59 UTC	ts	minor	54	54	1.7	60
1549901483000	2019-02-11 16:11:23 UTC	pdp	minor	57	57	1.2	60
1549909273000	2019-02-11 18:21:13 UTC	pdp	minor	53	53	1.3	60
1549914186000	2019-02-11 19:43:06 UTC	pdp	audit	-1342	-1342	1.7	60
1549914304000	2019-02-11 19:45:04 UTC	ts	audit	6443	6443	0.8	60
1549938861000	2019-02-12 02:34:21 UTC	pdp	minor	57	57	0.6	60
1549950761000	2019-02-12 05:52:41 UTC	pdp	minor	68	68	0.9	60
1549950761000	2019-02-12 05:52:41 UTC	ts	minor	143	143	1.6	60
1549960705000	2019-02-12 08:38:25 UTC	ts	minor	61	61	2.5	60
1549966485000	2019-02-12 10:14:45 UTC	ts	minor	82	82	2.3	60
1549998533000	2019-02-12 19:08:53 UTC	ts	minor	-60	-60	-2.4	60
1550004456000	2019-02-12 20:47:36 UTC	ts	audit	6925	6925	0.8	60
1550004620000	2019-02-12 20:50:20 UTC	pdp	audit	-4309	-4309	2.6	60
1550055343000	2019-02-13 10:55:43 UTC	ts	minor	59	59	1.9	60
1550057988000	2019-02-13 11:39:48 UTC	pdp	minor	83	83	2.5	60
1550061033000	2019-02-13 12:30:33 UTC	pdp	minor	107	107	2.9	60
1550062364000	2019-02-13 12:52:44 UTC	pdp	minor	91	91	3.9	60
1550062816000	2019-02-13 13:00:16 UTC	ts	minor	67	67	3.2	60
1550065822000	2019-02-13 13:50:22 UTC	ts	minor	98	152	2.4	60
1550065841000	2019-02-13 13:50:41 UTC	ts	minor	54	152	1.9	59
1550066745000	2019-02-13 14:05:45 UTC	pdp	minor	94	94	2.9	60
1550067333000	2019-02-13 14:15:33 UTC	pdp	minor	94	94	2.7	60
1550068362000	2019-02-13 14:32:42 UTC	ts	minor	95	95	2.6	60
1550069389000	2019-02-13 14:49:49 UTC	ts	minor	91	91	2.6	60
1550070182000	2019-02-13 15:03:02 UTC	pdp	minor	73	73	3.0	60
1550071426000	2019-02-13 15:23:46 UTC	ts	minor	58	58	2.3	60
1550075160000	2019-02-13 16:26:00 UTC	ts	minor	88	88	2.3	60
1550083521000	2019-02-13 18:45:21 UTC	pdp	minor	126	210	1.4	60
1550083522000	2019-02-13 18:45:22 UTC	pdp	minor	84	210	1.5	59
1550085010000	2019-02-13 19:10:10 UTC	pdp	minor	-80	-80	-1.3	60
1550085354000	2019-02-13 19:15:54 UTC	pdp	minor	69	69	0.8	60
1550088045000	2019-02-13 20:00:45 UTC	ts	audit	11456	11456	1.1	60
1550088192000	2019-02-13 20:03:12 UTC	pdp	audit	1809	1809	2.7	60
1550090383000	2019-02-13 20:39:43 UTC	pdp	minor	83	83	2.4	60
1550091956000	2019-02-13 21:05:56 UTC	pdp	minor	70	70	2.2	60
1550095945000	2019-02-13 22:12:25 UTC	pdp	minor	82	82	2.4	60
1550100671000	2019-02-13 23:31:11 UTC	pdp	minor	78	78	1.8	60
1550112334000	2019-02-14 02:45:34 UTC	pdp	minor	51	51	1.3	60
1550115746000	2019-02-14 03:42:26 UTC	pdp	minor	66	66	1.1	60
1550150663000	2019-02-14 13:24:23 UTC	ts	minor	81	81	1.1	60
1550152911000	2019-02-14 14:01:51 UTC	ts	minor	61	61	1.8	60
1550155042000	2019-02-14 14:37:22 UTC	ts	minor	57	57	1.5	60
1550155571000	2019-02-14 14:46:11 UTC	ts	minor	64	64	2.0	60
1550156545000	2019-02-14 15:02:25 UTC	ts	minor	75	75	0.7	60
1550161283000	2019-02-14 16:21:23 UTC	ts	minor	52	52	2.1	60
1550163189000	2019-02-14 16:53:09 UTC	ts	minor	61	61	1.6	60
1550176210000	2019-02-14 20:30:10 UTC	ts	audit	8098	8098	0.8	60
1550177272000	2019-02-14 20:47:52 UTC	pdp	audit	3373	3373	1.7	60
1550231166000	2019-02-15 11:46:06 UTC	pdp	minor	-52	-52	-0.6	60
1550231186000	2019-02-15 11:46:26 UTC	ts	minor	-218	-218	-2.6	60
1550236100000	2019-02-15 13:08:20 UTC	pdp	minor	63	63	0.6	60
1550244180000	2019-02-15 15:23:00 UTC	ts	minor	59	184	2.7	60
1550244238000	2019-02-15 15:23:58 UTC	pdp	minor	74	74	2.2	60
1550244238000	2019-02-15 15:23:58 UTC	ts	minor	125	184	2.7	59
1550248247000	2019-02-15 16:30:47 UTC	ts	minor	59	59	1.3	60
1550250687000	2019-02-15 17:11:27 UTC	ts	minor	54	54	1.3	60
1550253588000	2019-02-15 17:59:48 UTC	pdp	minor	51	51	1.2	60
1550261768000	2019-02-15 20:16:08 UTC	pdp	audit	1710	1710	1.7	60
1550262567000	2019-02-15 20:29:27 UTC	ts	audit	4592	4592	0.7	60
1550279067000	2019-02-16 01:04:27 UTC	pdp	minor	83	83	0.9	60
1550290896000	2019-02-16 04:21:36 UTC	pdp	minor	60	60	1.1	60
1550302456000	2019-02-16 07:34:16 UTC	pdp	minor	62	62	0.1	60
1550351272000	2019-02-16 21:07:52 UTC	ts	audit	6161	6161	0.7	60
1550351711000	2019-02-16 21:15:11 UTC	pdp	audit	-1749	-1749	1.8	60
1550352623000	2019-02-16 21:30:23 UTC	pdp	minor	64	64	1.6	60
1550426877000	2019-02-17 18:07:57 UTC	pdp	minor	72	72	2.5	60
1550430492000	2019-02-17 19:08:12 UTC	pdp	minor	-84	-164	0.6	60
1550430521000	2019-02-17 19:08:41 UTC	pdp	minor	-80	-164	-0.8	59
1550430552000	2019-02-17 19:09:12 UTC	pdp	minor	-109	-109	-1.7	58
1550437526000	2019-02-17 21:05:26 UTC	ts	audit	8133	8133	0.5	60
1550437682000	2019-02-17 21:08:02 UTC	pdp	audit	3265	3265	1.6	60
1550490368000	2019-02-18 11:46:08 UTC	ts	minor	-150	-150	-0.6	60
1550496031000	2019-02-18 13:20:31 UTC	pdp	minor	107	107	1.5	60
1550496031000	2019-02-18 13:20:31 UTC	ts	minor	91	91	1.2	60
1550503150000	2019-02-18 15:19:10 UTC	pdp	minor	52	52	0.4	60
1550524600000	2019-02-18 21:16:40 UTC	ts	audit	5551	5551	0.0	60
1550525075000	2019-02-18 21:24:35 UTC	pdp	audit	-1679	-1679	0.9	60
1550552215000	2019-02-19 04:56:55 UTC	ts	minor	58	58	1.0	60
1550577149000	2019-02-19 11:52:29 UTC	ts	minor	-165	-165	-5.8	60
1550580897000	2019-02-19 12:54:57 UTC	ts	minor	53	53	1.4	60
1550583556000	2019-02-19 13:39:16 UTC	pdp	minor	212	212	2.2	60
